order_id,order_date,customer_name,customer_city,product_name,category_name,brand_name,quantity,list_price,discount,store_name,staff_name,final_revenue,order_year,order_month
869,2017-05-01,Felica Munoz,South Ozone Park,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,2,346.99,0.2,Baldwin Bikes,Venita Daniel,555.1840000000001,2017,5
870,2017-05-01,Miranda Kennedy,Astoria,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,1,3499.99,0.07,Baldwin Bikes,Marcelene Boyer,3254.9906999999994,2017,5
871,2017-05-02,Kandace Giles,Wantagh,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,1,449.99,0.2,Baldwin Bikes,Venita Daniel,359.992,2017,5
871,2017-05-02,Kandace Giles,Wantagh,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Haro,1,549.99,0.1,Baldwin Bikes,Venita Daniel,494.99100000000004,2017,5
871,2017-05-02,Kandace Giles,Wantagh,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Surly,2,999.99,0.2,Baldwin Bikes,Venita Daniel,1599.9840000000002,2017,5
871,2017-05-02,Kandace Giles,Wantagh,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Sun Bicycles,2,416.99,0.05,Baldwin Bikes,Venita Daniel,792.281,2017,5
872,2017-05-03,Virgen Clemons,South El Monte,Trek Boone 7 - 2017,Cyclocross Bicycles,Trek,2,3499.99,0.07,Santa Cruz Bikes,Genna Serrano,6509.981399999999,2017,5
872,2017-05-03,Virgen Clemons,South El Monte,Surly Ogre Frameset - 2017,Road Bikes,Surly,1,749.99,0.1,Santa Cruz Bikes,Genna Serrano,674.991,2017,5
873,2017-05-03,Marcy Rodriguez,Lockport,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Trek,2,469.99,0.1,Baldwin Bikes,Venita Daniel,845.9820000000001,2017,5
874,2017-05-04,Trena Hudson,Monroe,Trek Domane SLR 6 Disc - 2017,Road Bikes,Trek,1,5499.99,0.05,Baldwin Bikes,Venita Daniel,5224.9905,2017,5
874,2017-05-04,Trena Hudson,Monroe,Surly Big Dummy Frameset - 2017,Mountain Bikes,Surly,2,999.99,0.05,Baldwin Bikes,Venita Daniel,1899.981,2017,5
874,2017-05-04,Trena Hudson,Monroe,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,1,749.99,0.1,Baldwin Bikes,Venita Daniel,674.991,2017,5
874,2017-05-04,Trena Hudson,Monroe,Electra Glam Punk 3i Ladies' - 2017,Cruisers Bicycles,Electra,2,799.99,0.07,Baldwin Bikes,Venita Daniel,1487.9814,2017,5
875,2017-05-05,Nelle Beck,Upland,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,2,1320.99,0.1,Santa Cruz Bikes,Genna Serrano,2377.782,2017,5
875,2017-05-05,Nelle Beck,Upland,Electra Moto 1 - 2016,Cruisers Bicycles,Electra,2,529.99,0.05,Santa Cruz Bikes,Genna Serrano,1006.981,2017,5
875,2017-05-05,Nelle Beck,Upland,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Cruisers Bicycles,Electra,1,269.99,0.07,Santa Cruz Bikes,Genna Serrano,251.0907,2017,5
875,2017-05-05,Nelle Beck,Upland,Sun Bicycles Drifter 7 - Women's - 2017,Comfort Bicycles,Sun Bicycles,1,470.99,0.2,Santa Cruz Bikes,Genna Serrano,376.79200000000003,2017,5
876,2017-05-05,Dane Mcdaniel,Canandaigua,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,2,429.0,0.2,Baldwin Bikes,Venita Daniel,686.4000000000001,2017,5
876,2017-05-05,Dane Mcdaniel,Canandaigua,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,2,250.99,0.2,Baldwin Bikes,Venita Daniel,401.58400000000006,2017,5
876,2017-05-05,Dane Mcdaniel,Canandaigua,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra,1,349.99,0.07,Baldwin Bikes,Venita Daniel,325.4907,2017,5
876,2017-05-05,Dane Mcdaniel,Canandaigua,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Sun Bicycles,2,416.99,0.05,Baldwin Bikes,Venita Daniel,792.281,2017,5
877,2017-05-06,Debbra Jacobson,Ballston Spa,Sun Bicycles Brickell Tandem 7 - 2017,Cruisers Bicycles,Sun Bicycles,1,749.99,0.07,Baldwin Bikes,Marcelene Boyer,697.4907,2017,5
877,2017-05-06,Debbra Jacobson,Ballston Spa,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,1,551.99,0.1,Baldwin Bikes,Marcelene Boyer,496.791,2017,5
878,2017-05-07,Moses Pope,Lawndale,Sun Bicycles Streamway 3 - 2017,Comfort Bicycles,Sun Bicycles,1,551.99,0.2,Santa Cruz Bikes,Genna Serrano,441.59200000000004,2017,5
878,2017-05-07,Moses Pope,Lawndale,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.1,Santa Cruz Bikes,Genna Serrano,242.991,2017,5
878,2017-05-07,Moses Pope,Lawndale,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,2,469.99,0.2,Santa Cruz Bikes,Genna Serrano,751.984,2017,5
878,2017-05-07,Moses Pope,Lawndale,Pure Cycles Western 3-Speed - Women's - 2015/2016,Cruisers Bicycles,Pure Cycles,2,449.0,0.05,Santa Cruz Bikes,Genna Serrano,853.0999999999999,2017,5
879,2017-05-08,Ross Pugh,North Tonawanda,Electra Townie 3i EQ (20-inch) - Boys' - 2017,Children Bicycles,Electra,2,489.99,0.2,Baldwin Bikes,Venita Daniel,783.984,2017,5
879,2017-05-08,Ross Pugh,North Tonawanda,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,2,749.99,0.07,Baldwin Bikes,Venita Daniel,1394.9814,2017,5
879,2017-05-08,Ross Pugh,North Tonawanda,Trek Boy's Kickster - 2015/2017,Children Bicycles,Trek,2,149.99,0.2,Baldwin Bikes,Venita Daniel,239.98400000000004,2017,5
879,2017-05-08,Ross Pugh,North Tonawanda,Electra Amsterdam Original 3i Ladies' - 2017,Cruisers Bicycles,Electra,1,659.99,0.07,Baldwin Bikes,Venita Daniel,613.7907,2017,5
880,2017-05-08,Mercy Brown,Hollis,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Surly,2,2499.99,0.2,Baldwin Bikes,Marcelene Boyer,3999.984,2017,5
880,2017-05-08,Mercy Brown,Hollis,"Electra Girl's Hawaii 1 16"" - 2017",Children Bicycles,Electra,1,299.99,0.1,Baldwin Bikes,Marcelene Boyer,269.99100000000004,2017,5
880,2017-05-08,Mercy Brown,Hollis,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.07,Baldwin Bikes,Marcelene Boyer,1228.5207,2017,5
880,2017-05-08,Mercy Brown,Hollis,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,1,599.99,0.1,Baldwin Bikes,Marcelene Boyer,539.991,2017,5
880,2017-05-08,Mercy Brown,Hollis,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,1,250.99,0.2,Baldwin Bikes,Marcelene Boyer,200.79200000000003,2017,5
881,2017-05-08,Coleman Boyd,El Paso,Electra Straight 8 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra,1,489.99,0.07,Rowlett Bikes,Layla Terrell,455.6907,2017,5
881,2017-05-08,Coleman Boyd,El Paso,Trek Silque SLR 7 Women's - 2017,Road Bikes,Trek,1,5999.99,0.2,Rowlett Bikes,Layla Terrell,4799.992,2017,5
881,2017-05-08,Coleman Boyd,El Paso,Electra Townie Original 7D - 2017,Cruisers Bicycles,Electra,2,489.99,0.05,Rowlett Bikes,Layla Terrell,930.981,2017,5
881,2017-05-08,Coleman Boyd,El Paso,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Sun Bicycles,1,250.99,0.1,Rowlett Bikes,Layla Terrell,225.89100000000002,2017,5
882,2017-05-09,Edythe Valencia,North Tonawanda,Trek Boone Race Shop Limited - 2017,Cyclocross Bicycles,Trek,2,3499.99,0.07,Baldwin Bikes,Marcelene Boyer,6509.981399999999,2017,5
882,2017-05-09,Edythe Valencia,North Tonawanda,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Sun Bicycles,2,449.99,0.2,Baldwin Bikes,Marcelene Boyer,719.984,2017,5
882,2017-05-09,Edythe Valencia,North Tonawanda,Trek Emonda S 5 - 2017,Road Bikes,Trek,2,1999.99,0.07,Baldwin Bikes,Marcelene Boyer,3719.9813999999997,2017,5
883,2017-05-11,Sheree Pena,Staten Island,Haro SR 1.1 - 2017,Mountain Bikes,Haro,1,539.99,0.05,Baldwin Bikes,Marcelene Boyer,512.9905,2017,5
883,2017-05-11,Sheree Pena,Staten Island,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,2,1320.99,0.05,Baldwin Bikes,Marcelene Boyer,2509.881,2017,5
884,2017-05-11,Erlinda Humphrey,New Windsor,Trek Domane SL 6 - 2017,Road Bikes,Trek,2,3499.99,0.05,Baldwin Bikes,Venita Daniel,6649.980999999999,2017,5
884,2017-05-11,Erlinda Humphrey,New Windsor,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Sun Bicycles,2,416.99,0.07,Baldwin Bikes,Venita Daniel,775.6014,2017,5
884,2017-05-11,Erlinda Humphrey,New Windsor,Haro SR 1.3 - 2017,Mountain Bikes,Haro,2,1409.99,0.2,Baldwin Bikes,Venita Daniel,2255.984,2017,5
884,2017-05-11,Erlinda Humphrey,New Windsor,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1,1549.0,0.1,Baldwin Bikes,Venita Daniel,1394.1000000000001,2017,5
884,2017-05-11,Erlinda Humphrey,New Windsor,Electra Cruiser 1 (24-Inch) - 2016,Children Bicycles,Electra,2,269.99,0.05,Baldwin Bikes,Venita Daniel,512.981,2017,5
885,2017-05-13,Lorrie Becker,Garland,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,1,449.99,0.07,Rowlett Bikes,Kali Vargas,418.4907,2017,5
885,2017-05-13,Lorrie Becker,Garland,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Trek,1,5299.99,0.1,Rowlett Bikes,Kali Vargas,4769.991,2017,5
886,2017-05-13,Delma Bailey,Anaheim,Trek Remedy 9.8 - 2017,Mountain Bikes,Trek,1,5299.99,0.05,Santa Cruz Bikes,Mireya Copeland,5034.9905,2017,5
886,2017-05-13,Delma Bailey,Anaheim,Surly Ice Cream Truck Frameset - 2017,Mountain Bikes,Surly,1,999.99,0.05,Santa Cruz Bikes,Mireya Copeland,949.9905,2017,5
887,2017-05-13,Chantell Bridges,Buffalo,Trek Silque SLR 7 Women's - 2017,Road Bikes,Trek,2,5999.99,0.05,Baldwin Bikes,Marcelene Boyer,11399.981,2017,5
887,2017-05-13,Chantell Bridges,Buffalo,Electra Amsterdam Original 3i - 2015/2017,Cruisers Bicycles,Electra,1,659.99,0.1,Baldwin Bikes,Marcelene Boyer,593.991,2017,5
888,2017-05-14,Garry Juarez,Forest Hills,Surly Wednesday Frameset - 2017,Mountain Bikes,Surly,2,469.99,0.1,Baldwin Bikes,Venita Daniel,845.9820000000001,2017,5
888,2017-05-14,Garry Juarez,Forest Hills,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.2,Baldwin Bikes,Venita Daniel,959.984,2017,5
889,2017-05-14,Edmund Gaines,Copperas Cove,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,2,549.99,0.1,Rowlett Bikes,Kali Vargas,989.9820000000001,2017,5
890,2017-05-15,Miriam Baker,Uniondale,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,2,599.99,0.1,Baldwin Bikes,Marcelene Boyer,1079.982,2017,5
890,2017-05-15,Miriam Baker,Uniondale,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Sun Bicycles,2,533.99,0.1,Baldwin Bikes,Marcelene Boyer,961.182,2017,5
890,2017-05-15,Miriam Baker,Uniondale,Surly Steamroller - 2017,Road Bikes,Surly,1,875.99,0.05,Baldwin Bikes,Marcelene Boyer,832.1904999999999,2017,5
890,2017-05-15,Miriam Baker,Uniondale,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Sun Bicycles,1,250.99,0.1,Baldwin Bikes,Marcelene Boyer,225.89100000000002,2017,5
890,2017-05-15,Miriam Baker,Uniondale,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,2,346.99,0.1,Baldwin Bikes,Marcelene Boyer,624.582,2017,5
891,2017-05-15,Aimee Merritt,Flushing,Sun Bicycles Cruz 7 - 2017,Comfort Bicycles,Sun Bicycles,2,416.99,0.1,Baldwin Bikes,Marcelene Boyer,750.582,2017,5
891,2017-05-15,Aimee Merritt,Flushing,Trek Farley Alloy Frameset - 2017,Mountain Bikes,Trek,1,469.99,0.05,Baldwin Bikes,Marcelene Boyer,446.4905,2017,5
891,2017-05-15,Aimee Merritt,Flushing,Sun Bicycles Spider 3i - 2017,Mountain Bikes,Sun Bicycles,2,832.99,0.1,Baldwin Bikes,Marcelene Boyer,1499.382,2017,5
891,2017-05-15,Aimee Merritt,Flushing,Trek Silque SLR 7 Women's - 2017,Road Bikes,Trek,1,5999.99,0.1,Baldwin Bikes,Marcelene Boyer,5399.991,2017,5
892,2017-05-15,Laure Pena,Wappingers Falls,Surly Troll Frameset - 2017,Mountain Bikes,Surly,1,832.99,0.1,Baldwin Bikes,Venita Daniel,749.691,2017,5
892,2017-05-15,Laure Pena,Wappingers Falls,Trek Conduit+ - 2016,Electric Bikes,Trek,2,2999.99,0.2,Baldwin Bikes,Venita Daniel,4799.9839999999995,2017,5
892,2017-05-15,Laure Pena,Wappingers Falls,Trek Silque SLR 7 Women's - 2017,Road Bikes,Trek,2,5999.99,0.07,Baldwin Bikes,Venita Daniel,11159.981399999999,2017,5
892,2017-05-15,Laure Pena,Wappingers Falls,Trek Precaliber 12 Girls - 2017,Children Bicycles,Trek,1,189.99,0.05,Baldwin Bikes,Venita Daniel,180.4905,2017,5
893,2017-05-16,Sally Kinney,Floral Park,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Sun Bicycles,2,250.99,0.05,Baldwin Bikes,Venita Daniel,476.881,2017,5
893,2017-05-16,Sally Kinney,Floral Park,Haro SR 1.2 - 2017,Mountain Bikes,Haro,1,869.99,0.07,Baldwin Bikes,Venita Daniel,809.0907,2017,5
894,2017-05-16,Obdulia Barber,Newburgh,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Electra,2,339.99,0.2,Baldwin Bikes,Marcelene Boyer,543.984,2017,5
895,2017-05-18,Inga Koch,New Windsor,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,1,449.99,0.07,Baldwin Bikes,Marcelene Boyer,418.4907,2017,5
896,2017-05-19,Elanor Patrick,Victoria,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Trek,2,349.99,0.05,Rowlett Bikes,Layla Terrell,664.981,2017,5
896,2017-05-19,Elanor Patrick,Victoria,Surly Straggler - 2016,Cyclocross Bicycles,Surly,1,1549.0,0.05,Rowlett Bikes,Layla Terrell,1471.55,2017,5
897,2017-05-20,Bridgette Guerra,San Lorenzo,Sun Bicycles Streamway 7 - 2017,Comfort Bicycles,Sun Bicycles,1,533.99,0.05,Santa Cruz Bikes,Mireya Copeland,507.2905,2017,5
897,2017-05-20,Bridgette Guerra,San Lorenzo,Electra Moto 3i (20-inch) - Boy's - 2017,Children Bicycles,Electra,1,349.99,0.05,Santa Cruz Bikes,Mireya Copeland,332.4905,2017,5
898,2017-05-20,Josef Greer,Jamaica,Haro SR 1.2 - 2017,Mountain Bikes,Haro,2,869.99,0.2,Baldwin Bikes,Marcelene Boyer,1391.9840000000002,2017,5
898,2017-05-20,Josef Greer,Jamaica,Electra Townie Original 7D EQ - 2016,Cruisers Bicycles,Electra,1,599.99,0.07,Baldwin Bikes,Marcelene Boyer,557.9907,2017,5
898,2017-05-20,Josef Greer,Jamaica,Trek Emonda S 5 - 2017,Road Bikes,Trek,2,1999.99,0.2,Baldwin Bikes,Marcelene Boyer,3199.9840000000004,2017,5
898,2017-05-20,Josef Greer,Jamaica,Sun Bicycles Cruz 7 - 2017,Cruisers Bicycles,Sun Bicycles,2,416.99,0.07,Baldwin Bikes,Marcelene Boyer,775.6014,2017,5
899,2017-05-20,Renita Henry,New Rochelle,Trek Domane S 5 Disc - 2017,Road Bikes,Trek,2,2599.99,0.1,Baldwin Bikes,Venita Daniel,4679.982,2017,5
899,2017-05-20,Renita Henry,New Rochelle,Pure Cycles Vine 8-Speed - 2016,Cruisers Bicycles,Pure Cycles,1,429.0,0.1,Baldwin Bikes,Venita Daniel,386.1,2017,5
899,2017-05-20,Renita Henry,New Rochelle,Surly Ice Cream Truck Frameset - 2016,Mountain Bikes,Surly,1,469.99,0.2,Baldwin Bikes,Venita Daniel,375.992,2017,5
900,2017-05-20,Samual Warner,Brentwood,Electra Townie Original 7D EQ - 2016,Comfort Bicycles,Electra,2,599.99,0.05,Baldwin Bikes,Marcelene Boyer,1139.981,2017,5
900,2017-05-20,Samual Warner,Brentwood,Sun Bicycles Cruz 3 - Women's - 2017,Comfort Bicycles,Sun Bicycles,1,449.99,0.07,Baldwin Bikes,Marcelene Boyer,418.4907,2017,5
900,2017-05-20,Samual Warner,Brentwood,Trek Precaliber 16 Boys - 2017,Children Bicycles,Trek,1,209.99,0.2,Baldwin Bikes,Marcelene Boyer,167.99200000000002,2017,5
900,2017-05-20,Samual Warner,Brentwood,Trek Powerfly 8 FS Plus - 2017,Electric Bikes,Trek,2,4999.99,0.05,Baldwin Bikes,Marcelene Boyer,9499.981,2017,5
900,2017-05-20,Samual Warner,Brentwood,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Surly,2,2499.99,0.07,Baldwin Bikes,Marcelene Boyer,4649.9814,2017,5
901,2017-05-21,Mi Gray,Albany,Trek Silque SLR 7 Women's - 2017,Road Bikes,Trek,1,5999.99,0.2,Baldwin Bikes,Venita Daniel,4799.992,2017,5
901,2017-05-21,Mi Gray,Albany,Trek Fuel EX 9.8 27.5 Plus - 2017,Mountain Bikes,Trek,1,5299.99,0.07,Baldwin Bikes,Venita Daniel,4928.990699999999,2017,5
902,2017-05-21,Loan Graham,Jackson Heights,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Haro,2,549.99,0.07,Baldwin Bikes,Marcelene Boyer,1022.9813999999999,2017,5
902,2017-05-21,Loan Graham,Jackson Heights,Haro Shredder 20 - 2017,Children Bicycles,Haro,1,209.99,0.07,Baldwin Bikes,Marcelene Boyer,195.2907,2017,5
902,2017-05-21,Loan Graham,Jackson Heights,Electra Townie Original 21D - 2016,Cruisers Bicycles,Electra,1,549.99,0.2,Baldwin Bikes,Marcelene Boyer,439.992,2017,5
902,2017-05-21,Loan Graham,Jackson Heights,"Electra Girl's Hawaii 1 16"" - 2017",Cruisers Bicycles,Electra,2,299.99,0.05,Baldwin Bikes,Marcelene Boyer,569.981,2017,5
903,2017-05-22,Deane Sears,Pittsford,Surly Wednesday - 2017,Mountain Bikes,Surly,2,1632.99,0.07,Baldwin Bikes,Venita Daniel,3037.3614,2017,5
903,2017-05-22,Deane Sears,Pittsford,Trek Emonda S 4 - 2017,Road Bikes,Trek,2,1499.99,0.05,Baldwin Bikes,Venita Daniel,2849.9809999999998,2017,5
904,2017-05-23,Lorraine Marks,San Carlos,Surly Troll Frameset - 2017,Mountain Bikes,Surly,2,832.99,0.1,Santa Cruz Bikes,Mireya Copeland,1499.382,2017,5
904,2017-05-23,Lorraine Marks,San Carlos,Trek Silque SLR 8 Women's - 2017,Road Bikes,Trek,2,6499.99,0.07,Santa Cruz Bikes,Mireya Copeland,12089.981399999999,2017,5
904,2017-05-23,Lorraine Marks,San Carlos,Haro Shredder 20 - 2017,Children Bicycles,Haro,2,209.99,0.2,Santa Cruz Bikes,Mireya Copeland,335.98400000000004,2017,5
904,2017-05-23,Lorraine Marks,San Carlos,Electra Cruiser 1 (24-Inch) - 2016,Cruisers Bicycles,Electra,1,269.99,0.2,Santa Cruz Bikes,Mireya Copeland,215.99200000000002,2017,5
905,2017-05-23,Eliana Reese,Woodhaven,Sun Bicycles Revolutions 24 - Girl's - 2017,Cruisers Bicycles,Sun Bicycles,1,250.99,0.1,Baldwin Bikes,Marcelene Boyer,225.89100000000002,2017,5
905,2017-05-23,Eliana Reese,Woodhaven,Trek Boone 7 - 2017,Cyclocross Bicycles,Trek,2,3499.99,0.05,Baldwin Bikes,Marcelene Boyer,6649.980999999999,2017,5
905,2017-05-23,Eliana Reese,Woodhaven,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,2,2299.99,0.2,Baldwin Bikes,Marcelene Boyer,3679.984,2017,5
905,2017-05-23,Eliana Reese,Woodhaven,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,1,599.99,0.2,Baldwin Bikes,Marcelene Boyer,479.992,2017,5
906,2017-05-23,Janine Manning,Howard Beach,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,2,299.99,0.2,Baldwin Bikes,Venita Daniel,479.98400000000004,2017,5
906,2017-05-23,Janine Manning,Howard Beach,Surly Karate Monkey 27.5+ Frameset - 2017,Mountain Bikes,Surly,2,2499.99,0.07,Baldwin Bikes,Venita Daniel,4649.9814,2017,5
906,2017-05-23,Janine Manning,Howard Beach,Haro SR 1.3 - 2017,Mountain Bikes,Haro,1,1409.99,0.05,Baldwin Bikes,Venita Daniel,1339.4904999999999,2017,5
906,2017-05-23,Janine Manning,Howard Beach,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,2,489.99,0.1,Baldwin Bikes,Venita Daniel,881.9820000000001,2017,5
906,2017-05-23,Janine Manning,Howard Beach,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.2,Baldwin Bikes,Venita Daniel,431.98400000000004,2017,5
907,2017-05-24,Luz House,Fresno,Sun Bicycles Lil Kitt'n - 2017,Children Bicycles,Sun Bicycles,2,109.99,0.07,Santa Cruz Bikes,Mireya Copeland,204.58139999999997,2017,5
907,2017-05-24,Luz House,Fresno,Sun Bicycles Lil Bolt Type-R - 2017,Cruisers Bicycles,Sun Bicycles,1,346.99,0.07,Santa Cruz Bikes,Mireya Copeland,322.7007,2017,5
908,2017-05-25,Kerrie Morton,Pittsford,Haro Shift R3 - 2017,Mountain Bikes,Haro,1,1469.99,0.2,Baldwin Bikes,Venita Daniel,1175.992,2017,5
908,2017-05-25,Kerrie Morton,Pittsford,Haro Shredder Pro 20 - 2017,Children Bicycles,Haro,1,249.99,0.1,Baldwin Bikes,Venita Daniel,224.991,2017,5
908,2017-05-25,Kerrie Morton,Pittsford,Electra Townie Original 7D - 2017,Comfort Bicycles,Electra,2,489.99,0.1,Baldwin Bikes,Venita Daniel,881.9820000000001,2017,5
909,2017-05-26,Sharla Flynn,Oxnard,Heller Shagamaw Frame - 2016,Mountain Bikes,Heller,1,1320.99,0.2,Santa Cruz Bikes,Mireya Copeland,1056.7920000000001,2017,5
910,2017-05-26,Cassondra Pruitt,Merrick,Electra Girl's Hawaii 1 (20-inch) - 2015/2016,Children Bicycles,Electra,1,299.99,0.1,Baldwin Bikes,Venita Daniel,269.99100000000004,2017,5
911,2017-05-26,Graig Cannon,Syosset,Sun Bicycles Revolutions 24 - 2017,Cruisers Bicycles,Sun Bicycles,2,250.99,0.05,Baldwin Bikes,Marcelene Boyer,476.881,2017,5
911,2017-05-26,Graig Cannon,Syosset,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,1,449.99,0.05,Baldwin Bikes,Marcelene Boyer,427.4905,2017,5
911,2017-05-26,Graig Cannon,Syosset,Trek Precaliber 24 (21-Speed) - Girls - 2017,Children Bicycles,Trek,2,349.99,0.05,Baldwin Bikes,Marcelene Boyer,664.981,2017,5
911,2017-05-26,Graig Cannon,Syosset,Trek Domane SL 6 - 2017,Road Bikes,Trek,1,3499.99,0.2,Baldwin Bikes,Marcelene Boyer,2799.992,2017,5
912,2017-05-27,Rudolf Gilliam,Palos Verdes Peninsula,Electra Girl's Hawaii 1 (16-inch) - 2015/2016,Children Bicycles,Electra,2,269.99,0.2,Santa Cruz Bikes,Mireya Copeland,431.98400000000004,2017,5
912,2017-05-27,Rudolf Gilliam,Palos Verdes Peninsula,Sun Bicycles Atlas X-Type - 2017,Cruisers Bicycles,Sun Bicycles,2,416.99,0.05,Santa Cruz Bikes,Mireya Copeland,792.281,2017,5
912,2017-05-27,Rudolf Gilliam,Palos Verdes Peninsula,Electra Townie 7D (20-inch) - Boys' - 2017,Children Bicycles,Electra,1,339.99,0.05,Santa Cruz Bikes,Mireya Copeland,322.9905,2017,5
912,2017-05-27,Rudolf Gilliam,Palos Verdes Peninsula,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,2,749.99,0.2,Santa Cruz Bikes,Mireya Copeland,1199.9840000000002,2017,5
913,2017-05-27,Zella Fernandez,Rockville Centre,Trek Precaliber 16 Girls - 2017,Children Bicycles,Trek,2,209.99,0.1,Baldwin Bikes,Marcelene Boyer,377.982,2017,5
913,2017-05-27,Zella Fernandez,Rockville Centre,Electra Townie Original 21D - 2016,Comfort Bicycles,Electra,2,549.99,0.05,Baldwin Bikes,Marcelene Boyer,1044.981,2017,5
914,2017-05-28,Doris Kaufman,Duarte,Haro Flightline Two 26 Plus - 2017,Mountain Bikes,Haro,1,549.99,0.07,Santa Cruz Bikes,Mireya Copeland,511.49069999999995,2017,5
914,2017-05-28,Doris Kaufman,Duarte,Electra Townie Original 7D EQ - Women's - 2016,Cruisers Bicycles,Electra,2,599.99,0.2,Santa Cruz Bikes,Mireya Copeland,959.984,2017,5
914,2017-05-28,Doris Kaufman,Duarte,Sun Bicycles Cruz 3 - 2017,Comfort Bicycles,Sun Bicycles,1,449.99,0.05,Santa Cruz Bikes,Mireya Copeland,427.4905,2017,5
914,2017-05-28,Doris Kaufman,Duarte,Haro SR 1.3 - 2017,Mountain Bikes,Haro,1,1409.99,0.1,Santa Cruz Bikes,Mireya Copeland,1268.991,2017,5
915,2017-05-28,Judith Finley,Whitestone,Electra Townie Original 7D - 2017,Cruisers Bicycles,Electra,1,489.99,0.05,Baldwin Bikes,Marcelene Boyer,465.4905,2017,5
915,2017-05-28,Judith Finley,Whitestone,Trek Emonda S 4 - 2017,Road Bikes,Trek,1,1499.99,0.07,Baldwin Bikes,Marcelene Boyer,1394.9906999999998,2017,5
915,2017-05-28,Judith Finley,Whitestone,Trek Fuel EX 5 27.5 Plus - 2017,Mountain Bikes,Trek,1,2299.99,0.2,Baldwin Bikes,Marcelene Boyer,1839.992,2017,5
915,2017-05-28,Judith Finley,Whitestone,Ritchey Timberwolf Frameset - 2016,Mountain Bikes,Ritchey,1,749.99,0.07,Baldwin Bikes,Marcelene Boyer,697.4907,2017,5
916,2017-05-28,Luciana Mcgee,Selden,Haro Shredder 20 - 2017,Children Bicycles,Haro,1,209.99,0.2,Baldwin Bikes,Marcelene Boyer,167.99200000000002,2017,5
917,2017-05-29,Chloe Patel,Santa Monica,Haro Shift R3 - 2017,Mountain Bikes,Haro,1,1469.99,0.07,Santa Cruz Bikes,Mireya Copeland,1367.0907,2017,5
